##  STRING NAME (do not change!);;;;;;;;;;;X
## ;;;;;;;;;;;X
##  Technology System Techs below here..;;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_CMP_LD_17_2_NAME;Dedicated air support;Soutien aérien spécifique;Supporto aereo dedicato;Apoyo aéreo dedicado;Engagierte Luftunterstützung;Dedykowane wsparcie z powietrza;;;;;X
TECH_CMP_LD_17_3_NAME;Secured Objectives Principle;Principes objectifs garantis;Principio degli obiettivi controllati;Principio de objetivos asegurados;Prinzip der gesicherten Kampfziele;Zasada realizowania celów misji (SOP);;;;;X
TECH_CMP_LD_17_4_NAME;Squad SOP;IPO escadron;Procedure operative standard di squadra;Pelotón de rutina;Standardoperationsanweisung für Trupps;Dru¿ynowy SOP;;;;;X
TECH_CMP_LD_17_5_NAME;Tactical unit - Platoon;Unité tactique - Peloton;Unità tattica - Plotone;Unidad táctica: Sección;Zug als taktische Einheit;Jednostka taktyczna-pluton;;;;;X
TECH_APP_LD_18_NAME;Assault Breakthrough;Percée assaut;Assalto di sfondamento;Penetración por asalto;Durchbruchsangriff;Atak prze³amuj¹cy;;;;;X
TECH_CMP_LD_18_1_NAME;Low level field artillery;Artillerie de campagne 1er niveau;Artiglieria di campo di basso livello;Artillería de campaña de bajo nivel;Feldartillerie auf niedriger Stufe;Artyleria polowa niskiego szczebla;;;;;X
TECH_CMP_LD_18_2_NAME;Penetration reserves;Réserves pénétration;Riserve di penetrazione;Reservas de penetración;Durchbruchsreserven;Rezerwy penetracyjne;;;;;X
TECH_CMP_LD_18_3_NAME;Areas of responsibility;Domaines de responsabilité;Aree di responsabilità;Áreas de responsabilidad;Verantwortungsbereich;Strefy odpowiedzialnoœci;;;;;X
TECH_CMP_LD_18_4_NAME;Squad-level light machine guns;Mitrailleuses légères x4;Mitragliatrici leggere a livello di squadra;Pelotón con ametralladoras ligeras;Leichte Maschinengewehre auf Truppebene;Dru¿ynowe lekkie karabiny maszynowe;;;;;X
TECH_CMP_LD_18_5_NAME;Squad SOP;IPO escadron;Procedure operative standard di squadra;Pelotón de rutina;Standardoperationsanweisung für Trupps;Dru¿ynowy SOP;;;;;X
TECH_APP_LD_19_NAME;Infiltration in Depth;Infiltration en profondeur;Infiltrazione in profondità;Infiltración en profundidad;Tiefeninfiltration;G³êboka infiltracja;;;;;X
TECH_CMP_LD_19_1_NAME;Self-sustaining units;Unités autonomes;Unità autosufficienti;Unidades autosuficientes;Selbstversorgende Einheiten;Jednostki samowystarczalne;;;;;X
TECH_CMP_LD_19_2_NAME;Isolated Combat Elements;Éléments de combat isolés;Elementi di combattimento isolati;Elementos de combate aislados;Isolierte Gefechtselemente;Walka pojedynczo;;;;;X
TECH_CMP_LD_19_3_NAME;Mobile command posts;Postes de commandement mobiles;Posti di comando mobili;Puestos de mando móviles;Mobile Kommandoposten;Mobilne punkty dowodzenia;;;;;X
TECH_CMP_LD_19_4_NAME;Do-or-die Mentality;Mentalité Agir ou mourir;Mentalità del rischio totale;Mentalidad 'hacerlo o morir';Kämpfen-oder-untergehen-Mentalität;Mentalnoœæ dzia³añ za wszelk¹ cenê;;;;;X
TECH_CMP_LD_19_5_NAME;Infantry assault tactics;Tactiques d’assaut infanterie;Tattica di assalto di fanteria;Tácticas de asalto de infantería;Infanterieangriffstaktik;Taktyka ataku piechoty;;;;;X
TECH_APP_LD_20_NAME;Branch Interoperability;Interopérabilité de branche;Interoperabilità settoriale;Interoperabilidad departamental;Zusammenarbeitsfähigkeit von Abteilungen;Wspó³praca miêdzyoddzia³owa;;;;;X
TECH_CMP_LD_20_1_NAME;Combined arms operations;Opérations armées combinées;Operazioni delle forze armate combinate;Operaciones combinadas;Operationen kombinierter Waffengattungen;Wspólne operacje wojsk;;;;;X
TECH_CMP_LD_20_2_NAME;Long-Range Reconnaissance;Reconnaissance lointaine;Ricognizione di lungo raggio;Reconocimiento de larga distancia;Langstreckenaufklärung;Daleki zwiad;;;;;X
TECH_CMP_LD_20_3_NAME;Forward command posts;Postes de commandement avancés;Posti di comando avanzati;Puestos de mando avanzados;Vorgeschobene Kommandoposten;Polowe stanowiska dowodzenia;;;;;X
TECH_CMP_LD_20_4_NAME;Fire direction centers;Centres de conduite de tir;Centri di direzione del tiro;Puesto de dirección del tiro;Feuerleitzentralen;Oœrodki kierowania ogniem;;;;;X
TECH_CMP_LD_20_5_NAME;Tactical unit - squad;Unité tactique - Escadron;Unità tattica - Squadra;Unidad táctica: Pelotón;Trupp als taktische Einheit;Jednostka taktyczna-dru¿yna;;;;;X
TECH_APP_LD_21_NAME;Mobility Focus Doctrine;Doctrine Accent sur la mobilité;Dottrina dell'importanza della mobilità;Doctrina de concentración en la movilidad;Mobilitätsfokusdoktrin;Doktryna nacisku na mobilnoœæ;;;;;X
TECH_CMP_LD_21_1_NAME;Motorized Reconnaissance;Reconnaissance motorisée;Ricognizione motorizzata;Reconocimiento motorizado;Motorisierte Aufklärung;Zwiad zmotoryzowany;;;;;X
TECH_CMP_LD_21_2_NAME;Basic infiltration tactics;Tactiques d’infiltration I;Tattica di infiltrazione di base;Tácticas básicas de infiltración;Einfache Infiltrationstaktik;Podstawowa taktyka infiltracji;;;;;X
TECH_CMP_LD_21_3_NAME;Shock tactics;Tactiques de choc;Tattica di impatto;Tácticas de choque;Schocktaktik;Taktyka szokowa;;;;;X
TECH_CMP_LD_21_4_NAME;NCO responsibility;Responsabilité s/off;Responsabilità sottufficiali;Responsabilidad de suboficial;Verantwortung des Unteroffiziers;Odpowiedzialnoœæ podoficerów;;;;;X
TECH_CMP_LD_21_5_NAME;Maneuver discipline;Discipline de manœuvres;Disciplina di manovra;Disciplina de maniobra;Manöverdisziplin;Dyscyplina manewrów;;;;;X
TECH_APP_LD_22_NAME;Spearhead Doctrine;Doctrine du fer de lance blindé;Dottrina della punta di diamante;Doctrina de punta de ataque;Speerspitzendoktrin;Doktryna ataków jednostek przednich;;;;;X
TECH_CMP_LD_22_1_NAME;Assault detachments;Détachement d’offensive;Distaccamenti d'assalto;Destacamentos de asalto;Angriffsabteilungen;Samodzielne grupy bojowe;;;;;X
TECH_CMP_LD_22_2_NAME;Tactical Reconnaissance;Reconnaissance tactique;Ricognizione tattica;Reconocimiento táctico;Taktische Aufklärung;Rozpoznanie taktyczne;;;;;X
TECH_CMP_LD_22_3_NAME;Tactical unit - Platoon;Unité tactique - Peloton;Unità tattica - Plotone;Unidad táctica: Sección;Zug als taktische Einheit;Jednostka taktyczna-pluton;;;;;X
TECH_CMP_LD_22_4_NAME;Infiltration to line of departure;Infiltration sur ligne de départ;Infiltrazione sulla linea di avvio;Infiltración hasta la línea de salida;Infiltration bis zur Ablauflinie;Infiltracja do linii odlotów;;;;;X
TECH_CMP_LD_22_5_NAME;Officer training - Bad Toelz method;Instruction officier – méthode Bad Toelz;Addestramento ufficiale - Metodo Bad Toelz;Instrucción de oficiales: método de Bad Toelz;Offiziersausbildung nach Bad-Tölz-Methode;Szkolenie oficerów-metoda Bad Toelz;;;;;X
TECH_APP_LD_23_NAME;Delay Doctrine;Doctrine de délai;Dottrina del ritardo;Doctrina del retardo;Verzögerungsdoktrin;Doktryna spowalniania;;;;;X
TECH_CMP_LD_23_1_NAME;Mobile Operational Deployments;Déploiements opérationnels mobiles;Dispiegamenti operativi mobili;Despliegues operativos móviles;Mobile operative Aufmärsche;Elastyczna dyslokacja operacyjna;;;;;X
TECH_CMP_LD_23_2_NAME;Local Reserves;Réserves locales;Riserve locali;Reservas locales;Lokale Reserven;Rezerwy lokalne;;;;;X
TECH_CMP_LD_23_3_NAME;Reverse-slope defense emphasis;Accent sur défense en contre-pente;Enfasi sulla difesa inversa;Énfasis en la defensa en contrapendiente;Verteidigungsschwerpunkt am Gegenhang;Podkreœlenie obrony za wzgórzami;;;;;X
TECH_CMP_LD_23_4_NAME;Multiple pre-planned artillery targets;Cibles d’artillerie multiples programmées;Bersagli di artiglieria multipli pre-pianificati;Objetivos múltiples de artillería preplaneados;Mehrfache vorausgeplante Artillerieziele;Wyznaczanie wielu celów artyleryjskich;;;;;X
TECH_CMP_LD_23_5_NAME;Emphasis on NCO initiative;Accent sur initiative s/off;Enfasi sull'iniziativa dei sottufficiali;Énfasis en la iniciativa de los suboficiales;Schwerpunkt auf Unteroffizierseinsatz;Podkreœlenie inicjatywy podoficerów;;;;;X
TECH_APP_LD_24_NAME;Elastic Defense Doctrine;Doctrine de la défense flexible;Dottrina della difesa elastica;Doctrina de la defensa elástica;Doktrin für elastische Verteidigungs;Doktryna elastycznej obrony;;;;;X
TECH_CMP_LD_24_1_NAME;Mobile reserves;Réserves mobiles;Riserve mobili;Reservas móviles;Mobile Reserven;Mobilne rezerwy;;;;;X
TECH_CMP_LD_24_2_NAME;Local counterattacks;Contre-attaques locales;Contrattacchi locali;Contraataques locales;Lokale Gegenangriffe;Lokalne kontrataki;;;;;X
TECH_CMP_LD_24_3_NAME;Local commands;Commandes locales;Comandi locali;Mandos locales;Lokale Kommandos;Lokalne dowodzenie;;;;;X
TECH_CMP_LD_24_4_NAME;Nuisance minefields;Champs de mines de harcèlement;Campi minati offensivi;Campos de mina engorrosos;Versteckte Minenfelder;Przeszkadzaj¹ce pola minowe;;;;;X
TECH_CMP_LD_24_5_NAME;Infantry anti-tank tactics;Tactiques d’infanterie antichars;Tattica anticarro di fanteria;Tácticas de infantería anticarro;Panzerabwehrtaktik für Infanterie;Taktyka przeciwpancerna piechoty;;;;;X
TECH_APP_LD_25_NAME_DEPRECATED;Armored Schwerpunkt Doctrine;Doctrine de schwerpunkt;Dottrina Schwerpunkt;Doctrina del 'Schwerpunkt';Schwerpunktdoktrin;Doktryna Schwerpunkt;;;;;X
TECH_CMP_LD_25_1_NAME;Decentralized field artillery;Artillerie de campagne décentralisée;Artiglieria da campo decentralizzata;Artillería de campaña descentralizada;Dezentralisierte Feldartillerie;Zdecentralizowana artyleria polowa;;;;;X
TECH_CMP_LD_25_2_NAME;Mobile Forward Elements;Éléments avancés mobiles;Elementi avanzati mobili;Elementos avanzados móviles;Mobile vorgeschobene Elemente;Mobilne jednostki frontowe;;;;;X
TECH_CMP_LD_25_3_NAME;Tactical unit - Squad;Unité tactique - Escadron;Unità tattica - Squadra;Unidad táctica: Pelotón;Trupp als Taktische Einheit;Jednostka taktyczna-dru¿yna;;;;;X
TECH_CMP_LD_25_4_NAME;Screening Minefields;Champs de mines masquant;Campi minati di protezione;Encubrimiento de campos de minas;Abschirmungsminenfelder;Os³aniaj¹ce pola minowe;;;;;X
TECH_CMP_LD_25_5_NAME;Squad-level light machine guns;Mitrailleuses légères x4;Mitragliatrici leggere a livello di squadra;Pelotón con ametralladoras ligeras;Leichte Maschinengewehre auf Truppebene;Dru¿ynowe lekkie karabiny maszynowe;;;;;X
TECH_APP_LD_26_NAME;Combined arms Offensive;Doctrine;Dottrina;Doctrina Blitzkrieg;Verbundene Waffen, offensive Ausrichtung;Doktryna Blitzkriegu;;;;;X
TECH_CMP_LD_26_1_NAME;Concentrated combined arms employment;Emploi de concentration d’armées combinées;Utilizzo concentrato delle forze armate combinate;Uso concentrado de armamento combinado;Einsatz konzentrierter kombinierter Waffengattungen;Skoncentrowana dyslokacja po³¹czonych wojsk;;;;;X
TECH_CMP_LD_26_2_NAME;Gefechtsaufklaerung (fighting recon.);Gefechtsaufklaerung;Gefechtsaufklaerung;Gefechtsaufklaerung';Gefechtsaufklärung;Gefechtsaufklaerung;;;;;X
TECH_CMP_LD_26_3_NAME;Low level independent commands;Commandes indépendantes 1er niveau;Comandi indipendenti di basso livello;Mandos independientes de bajo nivel;Unabhängige Kommandos auf niedriger Stufe;Niezale¿ne dowodzenie niskiego szczebla;;;;;X
TECH_CMP_LD_26_4_NAME;Forward air controllers;Contrôleurs aériens avancés;Controllo aereo avanzato;Controladores aéreos avanzados;Vorgeschobene Luftlotsen;Kontrolerzy naprowadzania lotnictwa;;;;;X
TECH_CMP_LD_26_5_NAME;Advanced Infantry - Armor cooperation;Infanterie III – coopération blindés;Cooperazione avanzata fanteria-forze corazzate;Cooperación avanzada de infantería y blindados;Fortschr. Zusammenarbeit zw. Panzern und Infanterie;Zaawansowana wspó³praca piechota-pancerni;;;;;X
TECH_APP_LD_27_NAME;Kampfgruppe Doctrine;Doctrine de kampfgruppe;Dottrina Kampfgruppe;Doctrina del 'Kampfgruppe';Kampfgruppendoktrin;Doktryna Kampfgruppe;;;;;X
TECH_CMP_LD_27_1_NAME;Self propelled support elements;Éléments de soutien AM;Elementi di supporto a propulsione;Elementos de apoyo autopropulsados;Unterstützungselemente auf Selbstfahrlafette;Samobie¿ne jednostki wsparcia;;;;;X
TECH_CMP_LD_27_2_NAME;Operational Reconnaissance Tactics;Tactiques de reconnaissance opérationnelle;Tattica di ricognizione operativa;Tácticas de reconocimiento operacional;Operative Aufklärungstaktik;Taktyka rozpoznania operacyjnego;;;;;X
TECH_CMP_LD_27_3_NAME;Low level attachments;Affectations 1er niveau;Aggregazione di basso livello;Agregados de bajo nivel;Angegliederte Einheiten niedriger Stufe;Pododdzia³y niskiego szczebla;;;;;X
TECH_CMP_LD_27_4_NAME;Self-sufficient combat elements;Éléments de combat autonomes;Elementi di combattimento autosufficienti;Elementos de combate autosuficientes;Unabhängige Kampfelemente;Samowystarczalne jednostki szturmowe;;;;;X
TECH_CMP_LD_27_5_NAME;Infantry mounted combat tactics;Tactiques de combat infanterie montée;Tattica di combattimento fanteria mobile;Tácticas de combate montado de infantería;Gefechtstaktik mit aufgesessener Infanterie;Taktyka ataków kawalerii;;;;;X
TECH_APP_LD_28_NAME;Firebrigade Doctrine;Doctrine de la brigade des sapeurs;Dottrina della brigata di fuoco;Doctrina del Brigadas de fuego;Feuerwehrdoktrin;Doktryna grupy ogniowej;;;;;X
TECH_CMP_LD_28_1_NAME;Fluid battle mentality;Mentalité bataille fluide;Mentalità di combattimento fluido;Mentalidad del combate fluido;Fließende-Schlacht Mentalität;Mentalnoœæ p³ynnej walki;;;;;X
TECH_CMP_LD_28_2_NAME;Flexible combat formations;Formations de combat flexibles;Formazioni di combattimento flessibili;Formaciones de combate flexibles;Flexible Kampfformationen;Elastyczne formacje bitewne;;;;;X
TECH_CMP_LD_28_3_NAME;Attack from march formation;Capacités d’attaque de formation au pas;Capacità di attacco durante la marcia;Capacidad de ataque desde formación de marcha ;Angriff aus Marschformationen heraus;Zdolnoœæ ataku z marszu;;;;;X
TECH_CMP_LD_28_4_NAME;Advanced C3 capability;Capacités C3 III;Capacità C3 avanzata;Capacidad avanzada de C3;Fortschrittliche C3-Fähigkeit;Zaawansowana zdolnoœæ rozpozn. i dowodzenia;;;;;X
TECH_CMP_LD_28_5_NAME;Deploying subunits;Déploiement de sous-unités;Dispiegamento di sotto-unità;Despliegue de subunidades;Untereinheiteneinsatz;Dyslokacja pododdzia³ów;;;;;X
TECH_APP_LD_29_NAME;Spearhead HQs;QG du fer de lance blindé;QG avanzati;EM de punta de ataque;Speerspitzen-HQs;Wysuniête punkty dow.;;;;;X
TECH_CMP_LD_29_1_NAME;Deep Reconnaissance Focus;Accent sur reconnaissance en profondeur;Importanza della ricognizione avanzata;Concentración en el reconocimiento a fondo;Tiefenaufklärungsfokus;Nacisk na g³êboki zwiad;;;;;X
TECH_CMP_LD_29_2_NAME;Advanced sub-unit SOP;IPO sous-unité III;Procedure operative standard sotto-unità avanzate;Subunidad avanzada de rutina;Fortschr. Standardoperationsanweisung für Untereinheiten;Zaawansowany podjednostkowy SOP;;;;;X
TECH_CMP_LD_29_3_NAME;Territorial zones of responsibility;Zones territoriales de responsabilité;Settori di responsabilità territoriale;Zonas de responsabilidad territorial;Territoriale Verantwortungsbereiche;Terytorialne strefy odpowiedzialnoœci;;;;;X
TECH_CMP_LD_29_4_NAME;Enemy Disorganization Focus;Accent sur désorganisation de l’ennemi;Importanza della disorganizzazione del nemico;Concentración en el desconcierto del enemigo;Fokus auf Desorganisierung des Feindes;Nacisk na dezorganizacjê wroga;;;;;X
TECH_CMP_LD_29_5_NAME;Self-sustaining units;Unités autonomes;Unità autosufficienti;Unidades autosuficientes;Selbstversorgende Einheiten;Jednostki samowystarczalne;;;;;X
TECH_APP_LD_30_NAME;People's Army Doctrine;Doctrine de la Armée populaire;Dottrina della Ejército del Pueblo;Doctrina de la Exército do Povo;Volksarmee;Doktryna Armii Ludowej;;;;;X
TECH_CMP_LD_30_1_NAME;High Echelon Fire Support;Appui-feu échelon supérieur;Fuoco di copertura elevato a scaglione;Fuego de apoyo de escalón superior;Feuerunterstützung mit hoher Staffelung;Wsparcie ogniowe du¿ego eszelonu;;;;;X
TECH_CMP_LD_30_2_NAME;Advance under fire;Traverser feu ennemi;Avanzata sotto il fuoco;Avance bajo el fuego;Vorrücken unter Beschuss;Natarcie pod ostrza³em nieprzyjaciela;;;;;X
TECH_CMP_LD_30_3_NAME;General staff planning;Planification état-major;Pianificazione generale del personale;Planificación general del estado mayor;Generalstabsplanung;Planowanie w sztabie generalnym;;;;;X
TECH_CMP_LD_30_4_NAME;Blocking detachments;Blocage des détachements;Distaccamenti di blocco;Destacamentos de contención;Sperrabteilung;Pododdzia³y os³aniaj¹ce;;;;;X
TECH_CMP_LD_30_5_NAME;Officer training - Frunze method;Instruction officier – méthode Frunze;Addestramento ufficiale - Metodo Frunze;Instrucción de oficiales: método de Frunze;Offiziersausbildung nach Frunze-Methode;Trening oficerski-metoda Frunze;;;;;X
TECH_APP_LD_31_NAME;Large Front Doctrine;Doctrine du grand front;Dottrina del fronte esteso;Doctrina del gran frente;Doktrin für breite Front;Doktryna szerokiego frontu;;;;;X
TECH_CMP_LD_31_1_NAME;Artillery divisions;Divisions d’artillerie;Divisioni di artiglieria;Divisiones de artillería;Artilleriedivisionen;Dywizje artyleryjskie;;;;;X
TECH_CMP_LD_31_2_NAME;Wide attack area;Zone d’attaque étendue;Zona d'attacco ampia;Área de ataque amplia;Breiter Angriffsbereich;Atak szerokostrefowy;;;;;X
TECH_CMP_LD_31_3_NAME;Tactical unit - Battalion;Unité tactique - Bataillon;Unità tattica - Battaglione;Unidad táctica: Batallón;Batallion als taktische Einheit;Jednostka taktyczna-batalion;;;;;X
TECH_CMP_LD_31_4_NAME;Multiple blocking detachments;Blocages multiples des détachements;Distaccamenti di blocco multipli;Múltiples destacamentos de contención;Mehrere Sperrabteilungen;Wiele pododdzia³ów os³aniaj¹cych;;;;;X
TECH_CMP_LD_31_5_NAME;Discourage NCO initiative;Décourager initiatives de s/off;Iniziativa sottufficiali scoraggiata;Desalentar la iniciativa de los suboficiales;Vom Unteroffizierseinsatz absehen;Odejœcie od inicjatywy podoficerów;;;;;X
TECH_APP_LD_32_NAME;Pocket Defense Doctrine;Doctrine de la défense de parcelle;Dottrina della sacca difensiva;Doctrina de las bolsas de defensa;Kesselverteidigungsdoktrin;Doktryna obrony strefowej;;;;;X
TECH_CMP_LD_32_1_NAME;Artillery groups;Groupes d’artillerie;Gruppi di artiglieria;Agrupación artillera;Artilleriegruppen;Grupy artyleryjskie;;;;;X
TECH_CMP_LD_32_2_NAME;All-around defense;Défense complète;Difesa globale;Defensa periférica;Rundumverteidigung;Obrona dookólna;;;;;X
TECH_CMP_LD_32_3_NAME;Detailed army command planning;Programme de commande militaire détaillé;Pianificazione e comando dettagliati;Planificación detallada del mando del ejército;Detaillierte Armeebefehlsplanung;Szczegó³owe planowanie wojskowe;;;;;X
TECH_CMP_LD_32_4_NAME;Collective responsibility Mentality;Mentalité de responsabilité collective;Mentalità di responsabilità collettiva;Mentalidad de la responsabilidad colectiva;Kollektive-Verantwortung-Mentalität;Mentalnoœæ odpowiedzialnoœci zbiorowej;;;;;X
TECH_CMP_LD_32_5_NAME;Static machine guns;Mitrailleuses statiques;Mitragliatrici fisse;Ametralladoras fijas;Statisches Maschinengewehr;Stacjonarne karabiny maszynowe;;;;;X
TECH_APP_LD_33_NAME;Deep Operations Doctrine;Doctrine des opérations dans la profondeur;Dottrina delle operazioni in profondità;Doctrina de operaciones en profundidad;Doktrin für Operationen in der Tiefe;Doktryna g³êbokich operacji;;;;;X
TECH_CMP_LD_33_1_NAME;Mechanized forward elements;Éléments avant mécanisés;Elementi meccanizzati avanzati;Elementos avanzados mecanizados;Mechanisierte vorgeschobene Elemente;Zmechanizowane jednostki przednie;;;;;X
TECH_CMP_LD_33_2_NAME;Self-sufficient commands;Commandements autonomes;Comandi autosufficienti;Mandos autosuficientes;Unabhängige Kommandos;Samowystarczalne stanowiska dowodzenia;;;;;X
TECH_CMP_LD_33_3_NAME;Forward command posts;Postes de commandement avancés;Posti di comando avanzati;Puestos de mando avanzados;Vorgeschobene Kommandoposten;Polowe stanowiska dowodzenia;;;;;X
TECH_CMP_LD_33_4_NAME;Long-Range reconnaissance;Reconnaissance lointaine;Ricognizione di lungo raggio;Reconocimiento de larga distancia;Langstreckenaufklärung;Daleki zwiad;;;;;X
TECH_CMP_LD_33_5_NAME;Tactical unit - Company;Unité tactique - Compagnie;Unità tattica - Compagnia;Unidad táctica: Compañía;Kompanie als taktische Einheit;Jednostka taktyczna-kompania;;;;;X
TECH_APP_LD_34_NAME;Defense in Depth;Défense en profondeur;Difesa in profondità;Defensa en profundidad;Tiefenverteidigung;G³êboka defensywa;;;;;X
TECH_CMP_LD_34_1_NAME;Counterpreparation artillery fire;Contre-préparation tir d’artillerie;Fuoco di artiglieria di risposta;Contradisposición de fuego de artillería;Gegenangriffsartilleriefeuer;Kontrprzygotowawczy ogieñ artyleryjski;;;;;X
TECH_CMP_LD_34_2_NAME;Anti-tank gun fronts;Fronts de canons antichars;Cannoni anti-carro frontali;Frentes de cañón anticarro;Panzerabwehrfront;Frontowe linie przeciwpancerne;;;;;X
TECH_CMP_LD_34_3_NAME;Army reserves ;Réserves militaires;Riserve dell'esercito;Reservas del ejército;Armeereserven;Rezerwy armii;;;;;X
TECH_CMP_LD_34_4_NAME;Layered minefields ;Champs de mines multidimensionnel;Campi minati stratificati;Campos minados superpuestos;Gestaffelte Minenfelder;Instalacje pól minowych;;;;;X
TECH_CMP_LD_34_5_NAME;Large formation camouflage ;Camouflage grosse formation;Mimetizzazione formazioni grandi;Camuflaje de gran formación;Tarnung großer Formationen;Kamufla¿ du¿ych formacji;;;;;X
TECH_APP_LD_35_NAME;Large Formation SOP Doctrine;Doctrine IPO grosse formation;Dottrina POS formazione grande;Doctrina de rutina de gran formación;Standardoperationsanweisungsdoktrin für Großverbände;Doktryna SOP du¿ych formacji;;;;;X
TECH_CMP_LD_35_1_NAME;Operational deception;Déception opérationnelle;Inganno operativo;Engaño operacional;Operative Täuschung;Podstêp operacyjny;;;;;X
TECH_CMP_LD_35_2_NAME;Maskirovka;Maskirovka;Maskirovka;Maskirovka';Militärische Irreführung;Maskirowka;;;;;X
TECH_CMP_LD_35_3_NAME;Mobile command posts ;Postes de commandement mobiles;Posti di comando mobili;Puestos de mando móviles;Mobile Kommandoposten;Mobilne punkty dowodzenia;;;;;X
TECH_CMP_LD_35_4_NAME;Counter-reconnaissance ;Contre-reconnaissance ;Contro-ricognizione;Contrarreconocimiento;Gegenaufklärung;Kontrrekonesans;;;;;X
TECH_CMP_LD_35_5_NAME;Organic tank battalions ;Bataillons de chars organiques;Battaglioni di carri coordinati;Batallones integrales de tanques;Organische Panzerbataillone;Naturalne bataliony czo³gów;;;;;X
TECH_APP_LD_36_NAME;Breakthrough Priority Doctrine;Doctrine de la priorité innovatrice;Dottrina della priorità sullo sfondamento;Doctrina de la prioridad de la penetración;Durchbruchsprioritätsdoktrin;Doktryna priorytetu prze³amania;;;;;X
TECH_CMP_LD_36_1_NAME;Bind enemy in depth operations;Opérations en profondeur de blocage de l’ennemi;Nemico impegnato in operazioni in profondità;Comprometer al enemigo en operaciones de profundidad;Feind mit Operationen in der Tiefe binden;Operacje zwi¹zania przeciwnika walk¹;;;;;X
TECH_CMP_LD_36_2_NAME;Counterattack disruption priority;Priorité de perturbation de contre-attaque;Priorità sul disturbo del contrattacco;Prioridad del desbaratamiento del contraataque;Gegenangriffsunterbrechungspriorität;Priorytet uniemo¿liwienia kontrataku;;;;;X
TECH_CMP_LD_36_3_NAME;Staff - Enemy assessment;État-major – évaluation de l’ennemi;Ufficiali: valutazione nemico;Estado mayor: Evaluación del enemigo;Feindeinschätzung durch den Stab;Ocena strategiczna wroga;;;;;X
TECH_CMP_LD_36_4_NAME;Strict formation coordination;Coordination de formation stricte;Coordinamento rigido della formazione;Coordinación estricta de la formación;Strikte Formationskoordination;Œcis³a kontrola formacji;;;;;X
TECH_CMP_LD_36_5_NAME;Prolonged endurance;Endurance prolongée;Resistenza prolungata;Resistencia prolongada;Verlängertes Durchhalten;Wyd³u¿ona wytrzyma³oœæ;;;;;X
TECH_APP_LD_37_NAME;Movement Speed Offensive Doctrine;Doctrine de l’offensive en mouvement rapide;Dottrina offensiva della velocità di spostamento;Doctrina de la ofensiva rápida;Doktrin für Geschwindigkeitsoffensiven;Doktryna utrzymania prêdkoœci natarcia;;;;;X
TECH_CMP_LD_37_1_NAME;Air-mobile combined-arms formations;Formations armées combinées aéromobiles;Formazioni aviotrasportate di armi  combinate;Formaciones aeromóviles de armamento combinado;Formationen luftbeweglicher kombinierter Waffengattungen;Po³¹czone formacje transportowane lotniczo;;;;;X
TECH_CMP_LD_37_2_NAME;Deep penetration raids;Raids de pénétration profonde;Incursioni in profondità;Incursiones de gran penetración;Tief eindringende Überfälle;G³êbokie rajdy penetracyjne;;;;;X
TECH_CMP_LD_37_3_NAME;Multidimensional offensives;Offensives multidimensionnelles;Offensive multi-direzionali;Ofensivas multidimensionales;Mehrdimensionale Offensiven;Ofensywy wielowymiarowe;;;;;X
TECH_CMP_LD_37_4_NAME;Specialized anti-recon detachments;Détachements anti-reconnaissance spécialisés;Distaccamenti anti-ricognizione specializzati;Destacamentos especializados en antirreconocimiento;Spezialisierte Anti-Aufklärungs-Abteilungen;Specjalizowane oddzia³y kontrrekonesansowe;;;;;X
TECH_CMP_LD_37_5_NAME;Camouflaged lines of departure;Lignes de départ camouflées;Linee di avvio mimetizzate;Líneas de partida camufladas;Getarnte Ablauflinien;Zakamuflowane linie dyslokacji;;;;;X
TECH_APP_LD_39_NAME;Light Infantry doctrine;Doctrine d’Infanterie Légère;Dottrina Fanteria Leggera;Doctrina de Infanteria Ligera;leichte Infanterie;Lekka piechota;;;;;X
TECH_APP_LD_45_NAME;Light Mobility;Mobilité Légère;Mobilità Leggera;Movilidad Ligera;leichte Beweglichkeit;Lekka mobilnoœæ;;;;;X
TECH_APP_LD_46_NAME;Combined Arms;Armements Combinés;Armi Combinate;Armamento combinado;Verbundene Waffen;Wojska po³¹czene;;;;;X
TECH_APP_LD_49_NAME;Improved light Infantry;Infanterie Légère Améliorée;Fanteria leggera migliorata;Infanteria Ligera mejorada;Verbesserte leichte Infantrie;Ulepszona lekka piechota;;;;;X
TECH_APP_LD_100_NAME;Early Weltkrieg Hospital System;Système d'Hôpital de grande Guerre;Sistema Ospedaliero della Grande Guerra;Sistema hospitalario de la GG;Vorkriegslazarettsystem;Przedwojenny system szpitali;;;;;X
TECH_CMP_LD_100_1_NAME;Casualty recovery;Rétablissement des blessés;Recupero dei Feriti;Recuperación de bajas;Verwundetenbergung;Ratowanie rannych ;;;;;X
TECH_CMP_LD_100_2_NAME;Field Medicine;Médecine de combat;Medicina da Campo;Medicina de campo;Feldmedizin;Medycyna polowa;;;;;X
TECH_CMP_LD_100_3_NAME;Field Medic Attachments;Médecin de combat attaché;Distaccamento di Medicina da Campo;Sanitarios agregados;Feldarzt;Do³¹czane podzespo³y med. polowych;;;;;X
TECH_CMP_LD_100_4_NAME;Combat Medicine;Médecine de combat;Medicina da Combattimento;Medicina de combate;Gefechtsmedizin;Medycyna bojowa;;;;;X
