#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;;;;;;;;;;;X
########################################;;;;;;;;;;;X
#  Division Description;;;;;;;;;;;X
########################################;;;;;;;;;;;X
LDESC_AMPH_LIGHT_ARMOR_BRIGADE;These tanks are viable on land as well as on water and can perform especially well during an amphibious invasion.;Ces blindйs peuvent se dйplacer aussi bien sur l'eau que sur la terre, et se comportent particuliиrement bien durant les invasions amphibies.;Questi carri possono viaggiare sia sul terreno che nell'acqua e possono risultare molto utili nelle invasioni anfibie.;Estos tanques son viables tanto en tierra como en agua y pueden funcionar especialmente bien durante invasiones amfibias.;Diese Amphibienpanzer sind an Land eine sehr starke Unterstьtzung fьr anlandende Truppen.;Te czoіgi mog№ byж uїywane zarуwno na l№dzie, jak i w wodzie i bкd№ szczegуlnie przydatne podczas desantуw morskich.;;Эти танки-амфибии могут преодолевать как сухопутные, так и водные преграды и потому очень полезны в морских десантных операциях.;;;X
LDESC_GLI_LIGHT_ARMOR_BRIGADE;These tanks can be loaded onto gliders along with paratroopers.;Ces blindйs  peuvent кtre embarquйs dans les planeurs en mкme temps que les parachutistes.;Questo tipo di carro armato puт essere trasportato sugli alianti, assieme ai paracadutisti;Estos tanques pueden ser cargados en planeadores junto con paracaidistas.;Luftlandepanzer kцnnen von Gleitflugzeugen zur Unterstьtzung von Fallschirmjдgern eingeflogen werden.;Te czoіgi mog№ byж zaіadowane do samolotуw razem ze spadochroniarzami.;;Эти лёгкие танки могут быть загружены в десантные самолеты и использоваться в воздушно-десантных операциях.;;;X
LDESC_GLI_LIGHT_ARTILLERY;These artillery guns can be loaded onto gliders along with paratroopers.;Ces piиces d'artillerie peuvent кtre embarquйes dans les planeurs en mкme temps que les parachutistes.;Questo tipo di artiglieria puт essere trasportato sugli alianti, assieme ai paracadutisti;Este tipo de artillerнa puede ser cargado en un planeador junto con paracaidistas;Luftlandeartillerie kann von Gleitflugzeugen zur Unterstьtzung von Fallschirmjдgern eingeflogen werden.;Te dziaіa mog№ byж zaіadowane do samolotуw razem ze spadochroniarzami.;;Эти лёгкие орудия могут быть загружены в десантные самолеты и использоваться в воздушно-десантных операциях.;;;X
LDESC_SH_ARTILLERY;Super Heavy Artillery pieces are called upon to break a siege or bust a gaping hole in the enemy's lines. They will be helpful against fortifications.;Les piиces d'artillerie super lourdes sont amenйes pour finir un siиge, ou pour crйer un trou bйant dans les lignes ennemies. Elles sont trиs utiles contre les fortifications.;L'artiglieria supe pesante и usata per rompere un assedio o per sfondare le linee nemiche. и utile contro le fortificazioni.;Las piezas de artillerнa superpesadas se utilizan para romper un sitio o para hacer un enorme agujero en las lнneas enemigas. Serбn de ayuda contra fortificaciones. ;Ьberschwere Artillerie eignet sich vorzьglich fьr die Belagerung von Festungen oder zum Durchstoss durch Bunkerlinien.;Superciкїka artyleria jest wykorzystywana tam, gdzie potrzeba przerwaж linie wroga lub przeіamaж oblкїenie. Bкdzie ona szczegуlnie przydatna przeciwko fortyfikacjom.;;Сверхтяжелая артиллерия способна своей мощью организовать настоящий прорыв обороны противника, что делает ее очень полезной при уничтожении вражеских фортификаций и укрепленных районов. ;;;X
##;;;;;;;;;;;X
NAME_NAVAL_ASW;ASW;Lutte anti sous-marine;Anti-Sommergibile;GAS;UAW;Zwalcz. okr. podw.;ASW;ПЛО;;;X
SNAME_NAVAL_ASW;ASW;ASM;ASM;GAS;UAW;ZOP;ASW;ПЛО;;;X
LDESC_NAVAL_ASW;Improvements in both Sonar and ASW weaponry improve this ships ability to find and sink submarines.;Les amйliorations du sonar et de l'armement de lutte anti sous-marine embarquй amйliorent sa capacitй а dйtecter et couler les sous-marins hostiles.;Miglioramenti sia al Sonar che all'armamento subacqueo aumentano la capacitа di questa nave di scoprire e affondare i sommergibili.;Las mejoras en sуnar y armamento antisubmarino mejoran la capacidad de este barco para encontrar y hundir submarinos.;Verbesserungen bei Sonar und UAW erhцhen die Fдhigkeit von Schiffen, U-Boote aufzuspьren und zu versenken;Ulepszenia sonaru i uzbrojenia przeciw іodziom podwodnym zwiкkszyіy moїliwoњci tego okrкtu w zakresie znajdowania i zatapiania okrкtуw podwodnych.;Melhorias no sonar e no armamento ASW incrementam a capacidade deste navio para encontrar e afundar submarinos.;Усовершенствованные гидролокаторы и противолодочное вооружение повышают возможности этого корабля в борьбе с подлодками.;;;X
SDESC_NAVAL_ASW;This ship has upgraded ASW equipment.;Ce navire est йquipй pour la lutte anti sous-marine.;A questa nave и stato migliorato l'equipaggiamento antisommergibile.;Las mejoras en sуnar y armamento antisubmarino mejoran la capacidad de este barco para encontrar y hundir submarinos.;Dieses Schiff verfьgt ьber Verbesserungen zur UAW.;Ten okrкt posiada ulepszone wyposaїenie do obrony przeciw okrкtom podwodnym.;Este navio aprimorou os equipamentos de luta antissubmarino.;Усовершенствованные гидролокаторы и противолодочное вооружение повышают возможности этого корабля в борьбе с подлодками.;;;X
NAME_NAVAL_ANTI_AIR_S;Anti-air;Dйfense anti aйrienne;Anti-Aerea;Antiaйrea;Flugabwehrkanonen;Obr. przeciwlot.;Defesa Antiaйrea;ПВО;;;X
SNAME_NAVAL_ANTI_AIR_S;S-AA;DCA;AA;AA;Fl.Abw.;P-lot.;AA;ПВО;;;X
LDESC_NAVAL_ANTI_AIR_S;Improvements to anti-aircraft armaments and targeting technology make this ship better at engaging enemy aircraft.;L'amйlioration de l'armement de dйfense anti-aйrienne du navire ainsi que de son systиme de visйe rendent ce navire plus apte а affronter les avions ennemis.;Miglioramenti all'armamento anti-aereo e ai sistemi di puntamento aumentano le capacitа di questa nave di ingaggiare i velivoli nemici.;Las mejoras en armamento antiaйreo y tecnologнa de fijaciуn de objetivos mejoran la capacidad de este barco para luchar contra aviones enemigos.;Die neue Luftabwehr verbessert die Fдhigkeit von Schiffen, Luftangriffe abzuwehren;Ulepszenia uzbrojenia przeciwlotniczego i technologii odnajdowania celуw uczyniіy ten okrкt lepszym w walce z wrogimi samolotami.;O aperfeiзoamento da tecnologia de pontaria e do armamento antiaйreo torna este navio mais eficiente contra aeronaves inimigas.;Усовершенствованное зенитное вооружения и системы прицеливания повышают возможности этого корабля в борьбе с самолетами противника.;;;X
SDESC_NAVAL_ANTI_AIR_S;This ship has additional Anti-Air weapon systems.;Ce navire est йquipй de canons de DCA supplйmentaires.;A questa nave sono stati aggiunti ulteriori sistemi antiaerei.;Las mejoras en armamento antiaйreo y tecnologнa de fijaciуn de objetivos mejoran la capacidad de este barco para luchar contra aviones enemigos. ;Dieses Schiff verfьgt ьber zusдtzliche Flugabwehrkannonen.;Ten okrкt posiada dodatkowe uzbrojenie przeciwlotnicze.;Este navio foi equipado com armas antiaйreas adicionais.;Усовершенствованное зенитное вооружения и системы наведения повышают возможности этого корабля в борьбе с самолетами противника.;;;X
NAME_NAVAL_RADAR_S;Radar;Radar;Radar;Radar;Radar;Radar;Radar;РЛС;;;X
SNAME_NAVAL_RADAR_S;S-RA;Radar;Radar;RA;Radar;Radar;RA;РЛС;;;X
LDESC_NAVAL_RADAR_S;Improved surface search radar allows this ship to better find enemy naval units and convoys.;L'amйlioration du radio repйrage du navire lui permet de decouvrir plus aisйment les navires et convois ennemis.;L'utilizzo di radar di scoperta di superficie permette a questa nave di incrementare le capacitа di scoperta di unitа navali nemiche e convogli.;El radar de superficie mejorado hace que este barco encuentre unidades navales y convoyes enemigos con mayor eficacia. ;Verbessertes Ьberwasserradar erhцht die Fдhigkeit von Schiffen, feindliche Schiffe und Konvois zu finden;Ulepszony radar powierzchniowy pozwala temu okrкtowi lepiej odnajdywaж jednostki nawodne nieprzyjaciela, w tym konwoje.;O aperfeiзoamento do radar de busca de superfнcie deste navio facilita a localizaзгo de comboios e unidades navais inimigas.;Усовершенствованная РЛС позволяет этому кораблю чаще обнаруживать вражеские корабли и конвои.;;;X
SDESC_NAVAL_RADAR_S;This ship is equipped with Radar.;Ce navire est йquipй de systиmes de radar.;Questa nave и equipaggiata con un radar.;El radar de superficie mejorado hace que este barco encuentre unidades navales y convoyes enemigos con mayor eficacia. ;Dieses Schiff verfьgt ьber zusдtzliches Radar.;Ten okrкt wyposaїony jest w radar.;Este navio estб equipado com radar.;Усовершенствованная РЛС позволяет этому кораблю чаще обнаруживать вражеские корабли и конвои.;;;X
NAME_NAVAL_FIRE_CONTROLL_S;Fire Control;Systиme de visйe;Centrale di Tiro;Control de tiro;Feuerleitanlage;Kontrola ognia;Controle de tiro;СУО;;;X
SNAME_NAVAL_FIRE_CONTROLL_S;S-FC;Sys. visйe;Cen. Tiro;CT;FLA;K. ognia;CT;СУО;;;X
LDESC_NAVAL_FIRE_CONTROLL_S;The use of mechanical computers to calculate and update firing solutions allows this naval unit to fire further and more accurately;L'utilisation de calculatrices mйchaniques pour calculer et mettre а jour les possibilitйs de tir donne а ce navire une meilleure portйe et prйcision de tir.;L'utilizzo di calcolatori meccanici per determinare e aggiornare le soluzioni di tiro permette a questa nave una superiore cadenza di fuoco e una maggiore precisione.;El uso de computadoras mecбnicas para calcular y optimizar las opciones de disparo hace que esta unidad naval tenga mayor alcance y precisiуn de tiro.;Durch den Einsatz von Computern wird die Zielgenauigkeit der Schiffe erhцht;Uїycie komputerуw mechanicznych w celu obliczania i aktualizacji lokalizacji celуw pozwala tej jednostce strzelaж dalej i bardziej celnie.;O uso de computadores mecвnicos para calcular e atualizar soluзхes de tiro permite a esta unidade naval disparar mais longe e com mais precisгo.;Использование механических вычислительных устройств для расчета и корректировки данных для стрельбы позволяет этому кораблю стрелять дальше и точнее.;;;X
SDESC_NAVAL_FIRE_CONTROLL_S;This ship has improved Fire Control systems.;Ce navire est йquipй d'un systиme de visйe.;A questa nave и stato migliorato il sistema di controllo del tiro.;El uso de computadoras mecбnicas para calcular y optimizar las opciones de disparo hace que esta unidad naval tenga mayor alcance y precisiуn de tiro.;Dieses Schiff verfьgt ьber zusдtzliche Feuerleitanlagen.;Ten okrкt posiada ulepszone systemy kontroli ognia.;Este navio aprimorou os sistemas de controle de tiro.;Использование механических вычислительных устройств для расчета и корректировки данных для стрельбы позволяет этому кораблю стрелять дальше и точнее.;;;X
NAME_NAVAL_FIRE_CONTROLL_L;Capital Fire Control;Systиme de visйe de navire amiral;Centrale di Tiro per navi maggiori;Control de tiro de gran unidad;Feuerleitanlage fьr GroЯkampfschiff;Kontrola ognia wielkiej floty;Controle de tiro (Navio de grande porte);СУО крупн. кораблей;;;X
SNAME_NAVAL_FIRE_CONTROLL_L;FC;Sys. visйe;Cen. Tiro;CT;GKS-FLA;K. ognia;CT;СУО;;;X
LDESC_NAVAL_FIRE_CONTROLL_L;The use of mechanical computers to calculate and update firing solutions allows this naval unit to fire further and more accurately;L'utilisation de calculatrices mйchaniques pour calculer et mettre а jour les possibilitйs de tir donne а ce navire une meilleure portйe et prйcision de tir.;L'utilizzo di calcolatori meccanici per determinare e aggiornare le soluzioni di tiro permette a questa nave una superiore cadenza di fuoco e una maggiore precisione.;El uso de computadoras mecбnicas para calcular y optimizar las opciones de disparo hace que esta unidad naval tenga mayor alcance y precisiуn de tiro.;Durch den Einsatz von Computern wird die Zielgenauigkeit der Schiffe erhцht;Uїycie komputerуw mechanicznych w celu obliczania i aktualizacji lokalizacji celуw pozwala tej jednostce strzelaж dalej i bardziej celnie.;O uso de computadores mecвnicos para calcular e atualizar soluзхes de tiro permite a esta unidade naval disparar mais longe e com mais precisгo.;Использование механических вычислительных устройств для расчета и корректировки данных для стрельбы позволяет этому кораблю стрелять дальше и точнее.;;;X
SDESC_NAVAL_FIRE_CONTROLL_L;This ship has improved Fire Control systems.;Ce navire est йquipй d'un systиme de visйe.;A questa nave и stato migliorato il sistema di controllo del tiro.;El uso de computadoras mecбnicas para calcular y optimizar las opciones de disparo hace que esta unidad naval tenga mayor alcance y precisiуn de tiro.;Dieses Schiff verfьgt ьber zusдtzliche Feuerleitanlagen.;Ten okrкt posiada ulepszone systemy kontroli ognia.;Este navio aprimorou os sistemas de controle de tiro.;Использование механических вычислительных устройств для расчета и корректировки данных для стрельбы позволяет этому кораблю стрелять дальше и точнее.;;;X
NAME_NAVAL_IMPROVED_HULL_S;Improved Hull;Coque amйliorйe;Scafo migliorato;Casco mejorado;Verbesserter Rumpf;Ulepszony kadіub;Casco aprimorado;Улучш. корпус;;;X
SNAME_NAVAL_IMPROVED_HULL_S;S-IH;Coque;Scafo;CM;Verb. Rumpf;Ul. kadіub;CA;УК;;;X
LDESC_NAVAL_IMPROVED_HULL_S;The focusing of armor on key locations and the addition of more watertight compartments will improve the survivability of this ship.;L'attention apportйe au blindage aux points clefs et l'ajout de nouveaux compartiments impermйables amйliorent la viabilitй du navire.;L'incremento di corazzatura nei punti chiave e l'aggiunta di un maggior numero di compartimenti stagni migliora la capacitа di sopravvivenza della nave.;La concentraciуn del blindaje en puntos clave y la instalaciуn de mбs compartimentos estancos aumentan la posibilidad de supervivencia de este barco.;Durch den Einsatz von verbesserter Panzerung und wasserdichten Abteilungen ist das Schiff schwerer zu versenken;Pogrubienie opancerzenia w kluczowych miejscach okrкtu oraz dodanie wodoszczelnych grodzi poprawia zdolnoњж przetrwania tego okrкtu w walce na morzu.;A blindagem de pontos-chave e o acrйscimo de compartimentos estanques melhora a capacidade de sobrevivкncia deste navio.;Усиленное бронирование ключевых участков корпуса и дополнительные водонепроницаемые переборки повышает живучесть этого корабля.;;;X
SDESC_NAVAL_IMPROVED_HULL_S;This ship has added Armor protection.;La coque de ce navire est renforcйe.;A questa nave и stata migliorata la protezione.;La concentraciуn del blindaje en puntos clave y la instalaciуn de mбs compartimentos estancos aumentan la posibilidad de supervivencia de este barco. ;Dieses Schiff verfьgt ьber zusдtzliche Panzerung.;Ten okrкt posiada dodatkowe opancerzenie.;Este navio tem o casco reforзado.;Усиленное бронирование ключевых участков корпуса и дополнительные водонепроницаемые переборки повышает живучесть этого корабля.;;;X
NAME_NAVAL_TORPEDOES_S;Torpedoes;Torpilles;Siluri;Torpedos;Torpedos;Torpedy;Torpedos;Торпеды;;;X
SNAME_NAVAL_TORPEDOES_S;S-TM;Torp.;Siluri;TN;Torp.;Torp.;TP;ТОРП;;;X
LDESC_NAVAL_TORPEDOES_S;The upgrading of the torpedo targeting systems and the fitting of more modern torpedoes will make this ship more effective at convoy raiding.;L'amйlioration du systиme de visйe des torpilles et l'installation de torpilles modernes faciliteront la traque des convois ennemis.;Il miglioramento dei sistemi di puntamento delle torpedini e l'approvigionamento di siluri piщ moderni permetterа a questa nave di migliorare la capacitа di caccia ai convogli.;La mejora de los sistemas de guнa de los torpedos y la modernizaciуn de los mismos hacen a este barco mбs eficaz en el ataque a convoyes. ;Die Verbesserungen des Torpedozielsystems und der Einsatz von neuen Torpedos erhцht die Kampfkraft gegen Konvois;Ulepszenie systemуw celowania torped i wyposaїenie okrкtu w bardziej nowoczesne torpedy czyni go bardziej efektywnym w zwalczaniu konwojуw.;O aprimoramento dos sistemas de pontaria e o uso de torpedos mais modernos tornarгo este navio mais eficiente no ataque a comboios.;Усовершенствованные торпеды и системы их наведения на цель  повышают возможности этого корабля в борьбе с конвоями.;;;X
SDESC_NAVAL_TORPEDOES_S;This ship has additional Torpedo launchers.;Ce navire peut lancer plus de torpilles.;Questa nave и dotata di ulteriori sistemi di lancio per i siluri.;La mejora de los sistemas de guнa de los torpedos y la modernizaciуn de los mismos hacen a este barco mбs eficaz en el ataque a convoyes. ;Dieses Schiff verfьgt ьber zusдtzliche Torpedorohre.;Ten okrкt posiada dodatkowe wyrzutnie torped.;Este navio tem lanзa-torpedos adicionais.;Усовершенствованные торпеды и системы их наведения на цель  повышают возможности этого корабля в борьбе с конвоями.;;;X
NAME_NAVAL_ANTI_AIR_L;Capital Anti-air;Dйfense anti aйrienne de navire amiral;Anti-Aerea per navi maggiori;Antiaйreos de gran unidad;Flugabwehrkanonen fьr GroЯkampfschiff;Obrona przeciwlot. wielkiej floty;Defesa AA (Navio de grande porte);ПВО крупн. кораблей;;;X
SNAME_NAVAL_ANTI_AIR_L;AA;DCA;AA;AA;GKS-Fl.Abw.;P-lot.;AA;ПВО;;;X
LDESC_NAVAL_ANTI_AIR_L;Improvements to anti-aircraft armaments and targeting technology make this ship better at engaging enemy aircraft.;L'amйlioration de l'armement de dйfense anti-aйrienne du navire ainsi que ses systиmes de visйe rendent ce navire plus apte а affronter les avions ennemis.;Miglioramenti all'armamento anti-aereo e ai sistemi di puntamento aumentano le capacitа di questa nave di ingaggiare i velivoli nemici.;Las mejoras en armamento antiaйreo y tecnologнa de fijaciуn de objetivos mejoran la capacidad de este barco para luchar contra aviones enemigos.;Die neue Luftabwehr verbessert die Fдhigkeit von Schiffen, Luftangriffe abzuwehren;Ulepszenia w wyposaїeniu przeciwlotniczym i technologii celowania czyni№ ten okrкt lepszym w przechwytywaniu nieprzyjacielskich samolotуw.;O aperfeiзoamento da tecnologia de pontaria e do armamento antiaйreo torna este navio mais eficiente contra aeronaves inimigas.;Усовершенствованное зенитное вооружения и системы прицеливания повышают возможности этого корабля в борьбе с самолетами противника.;;;X
SDESC_NAVAL_ANTI_AIR_L;This ship has additional Anti-Air weapon systems.;Ce navire est йquipй de canons de DCA supplйmentaires.;A questa nave sono stati aggiunti ulteriori sistemi antiaerei.;Las mejoras en armamento antiaйreo y tecnologнa de fijaciуn de objetivos mejoran la capacidad de este barco para luchar contra aviones enemigos. ;Dieses Schiff verfьgt ьber zusдtzliche Flugabwehrkannonen.;Ten okrкt posiada doatkowe uzbrojenie przeciwlotnicze.;Este navio foi equipado com armas antiaйreas adicionais.;Усовершенствованное зенитное вооружения и системы наведения повышают возможности этого корабля в борьбе с самолетами противника.;;;X
NAME_NAVAL_RADAR_L;Capital Radar;Radar de navire amiral;Radar per navi maggiori;Radar de gran unidad;Radar fьr GroЯkampfschiff;Radar wielkiej floty;Radar (Navio de grande porte);РЛС;;;X
SNAME_NAVAL_RADAR_L;RA;Radar;Radar;RA;GKS-Radar;Radar;RA;РЛС;;;X
LDESC_NAVAL_RADAR_L;Improved surface search radar allows this ship to better find enemy naval units and convoys.;L'amйlioration du radio repйrage du navire lui permet de dйcouvrir plus aisйment les navires et convois ennemis.;L'utilizzo di radar di scoperta di superficie permette a questa nave di incrementare le capacitа di scoperta di unitа navali nemiche e convogli.;El radar de superficie mejorado hace que este barco encuentre unidades navales y convoyes enemigos con mayor eficacia. ;Verbessertes Ьberwasserradar erhцht die Fдhigkeit von Schiffen, feindliche Schiffe und Konvois zu finden;Ulepszony radar powierzchniowy pozwala temu okrкtowi lepiej odnajdywaж jednostki nawodne nieprzyjaciela, w tym konwoje.;O aperfeiзoamento do radar de busca de superfнcie deste navio facilita a localizaзгo de comboios e unidades navais inimigas.;Усовершенствованный радар позволяет этому кораблю чаще обнаруживать вражеские корабли и конвои.;;;X
SDESC_NAVAL_RADAR_L;This ship is equipped with Radar.;Ce navire est йquipй de systиmes de radar.;Questa nave и equipaggiata con un radar.;El radar de superficie mejorado hace que este barco encuentre unidades navales y convoyes enemigos con mayor eficacia.;Dieses Schiff verfьgt ьber zusдtzliches Radar.;Ten okrкt wyposaїony jest w radar.;Este navio estб equipado com radar.;Усовершенствованный радар позволяет этому кораблю чаще обнаруживать вражеские корабли и конвои.;;;X
NAME_NAVAL_IMPROVED_HULL_L;Capital Improved Hull;Coque amйliorйe de navire amiral;Scafo migliorato per navi maggiori;Casco mejorado de gran unidad;Verbesserter Rumpf fьr GroЯkampfschiff;Ulepszony kadіub wielkiej floty;Casco aprimorado (Navio de grande porte);Улучш. корпус крупн. кораблей;;;X
SNAME_NAVAL_IMPROVED_HULL_L;IH;Coque;Scafo;CM;Verb. GKS-Rumpf;Ul. kadіub;CA;УК;;;X
LDESC_NAVAL_IMPROVED_HULL_L;The focusing of armor on key locations and the addition of more watertight compartments will improve the survivability of this ship.;L'attention apportйe au blindage aux points clefs et l'ajout de nouveaux compartiments impermйables amйliorent la viabilitй du navire.;L'incremento di corazzatura nei punti chiave e l'aggiunta di un maggior numero di compartimenti stagni migliora la capacitа di sopravvivenza della nave.;La concentraciуn del blindaje en puntos clave y la instalaciуn de mбs compartimentos estancos aumentan la posibilidad de supervivencia de este barco.;Durch den Einsatz von verbesserter Panzerung und wasserdichten Abteilungen ist das Schiff schwerer zu versenken;Pogrubienie opancerzenia w kluczowych miejscach okrкtu oraz dodanie wodoszczelnych grodzi poprawia zdolnoњж przetrwania tego okrкtu w walce na morzu.;A blindagem de pontos-chave e o acrйscimo de compartimentos estanques melhora a capacidade de sobrevivкncia deste navio.;Усиленное бронирование ключевых участков корпуса и дополнительные водонепроницаемые переборки повышает живучесть этого корабля.;;;X
SDESC_NAVAL_IMPROVED_HULL_L;This ship has added Armor protection.;La coque de ce navire est renforcйe.;A questa nave и stata migliorata la protezione.;La concentraciуn del blindaje en puntos clave y la instalaciуn de mбs compartimentos estancos aumentan la posibilidad de supervivencia de este barco.;Dieses Schiff verfьgt ьber zusдtzliche Panzerung.;Ten okrкt posiada dodatkowe opancerzenie.;Este navio tem o casco reforзado.;Усиленное бронирование ключевых участков корпуса и дополнительные водонепроницаемые переборки повышает живучесть этого корабля.;;;X
NAME_NAVAL_TORPEDOES_L;Seaplanes;Torpilles de navire amiral;Siluri per navi maggiori;Torpedos de gran unidad;Torpedos fьr GroЯkampfschiff;Torpedy wielkiej floty;Torpedos (Navio de grande porte);Торпеды крупн. кораблей;;;X
SNAME_NAVAL_TORPEDOES_L;SP;Torp.;Siluri;TN;GKS-Torp.;Torp.;TP;ТОРП;;;X
LDESC_NAVAL_TORPEDOES_L;Catapult launched floatplanes increase the search radius of this ship.;L'amйlioration du systиme de visйe des torpilles et l'installation de torpilles modernes faciliteront la traque des convois ennemis.;Il miglioramento dei sistemi di puntamento delle torpedini e l'approvigionamento di siluri piщ moderni permetterа a questa nave di migliorare la capacitа di caccia ai convogli.;La mejora de los sistemas de guнa de los torpedos y la modernizaciуn de los mismos hacen a este barco mбs eficaz en el ataque a convoyes. ;Die Verbesserungen des Torpedozielsystems und der Einsatz von neuen Torpedos erhцht die Kampfkraft gegen Konvois;Ulepszenie systemуw celowania torped i wyposaїenie okrкtu w bardziej nowoczesne torpedy czyni go bardziej efektywnym w zwalczaniu konwojуw.;O aprimoramento dos sistemas de pontaria e o uso de torpedos mais modernos tornarгo este navio mais eficiente no ataque a comboios.;Усовершенствованные торпеды и системы их наведения на цель  повышают возможности этого корабля в борьбе с конвоями.;;;X
SDESC_NAVAL_TORPEDOES_L;This ship is equipped with seaplanes.;Ce navire est йquipй d'un systиme de visйe.;Questa nave и dotata di ulteriori sistemi di lancio per i siluri.;La mejora de los sistemas de guнa de los torpedos y la modernizaciуn de los mismos hacen a este barco mбs eficaz en el ataque a convoyes.;Dieses Schiff verfьgt ьber zusдtzliche Torpedorohre.;Ten okrкt posiada dodatkowe wyrzutnie torped.;Este navio tem lanзa-torpedos adicionais.;Усовершенствованные торпеды и системы их наведения на цель  повышают возможности этого корабля в борьбе с конвоями.;;;X
NAME_NAVAL_BRIGADE_0;Carrier Air Group;Escadrille aйro-navale;Squadroni aerei in dotazione alle portaerei;Grupo aeronaval embarcado;Flugzeugtrдgerstaffel;Lotnicza grupa pokіadowa;;Авиационная ударная группа;;;X
SNAME_NAVAL_BRIGADE_0;CAG;EAN;CAG;GAE;Trдgerst.;CAG;;АУГ;;;X
SDESC_NAVAL_BRIGADE_0;This division has a carrier air group.;Cette division bйnйficie d’une escadrille aйro-navale;Questa divisione possiede uno squadrone di aerei imbarcati.;Esta divisiуn tiene un grupo aйreo embarcado.;Dieser Trдger verfьgt ьber eine Flugzeugstaffel.;Ta dywizja zawiera lotnicz№ grupк pokіadow№.;;Части придана авиационная ударная группа;;;X
LDESC_NAVAL_BRIGADE_0;Carrier Air Groups represent the complement of planes stationed on carriers. They are usually a mix of fighters, torpedo and dive bombers which provide both protection for the carrier and allow it to strike enemy ships at a large distance.;Les EAN, ou escadrilles aйro-navales, sont le complйment des avions stationnйs sur les porte-avions. Il s’agit gйnйralement d’un mйlange de chasseurs, de bombardiers torpilleurs et de bombardiers en piquй qui protиgent gйnйralement le porte-avion et lui donnent plus d’impact contre les navires ennemis йloignйs.;I CAG o squadroni di aerei imbarcati rappresentano il complemento dei velivoli parcheggiati sulle portaerei. Sono solitamente composti da caccia aerosiluranti e bombardieri verticali sia per fornire protezione alla portaerei che per infliggere danni alle navi nemiche a lunga distanza.;Los GAE o grupos aeronavales embarcados son las dotaciones de aviones destinadas a los portaaviones. Normalmente son una mezcla de cazas, bombarderos torpederos y verticales que proporcionan protecciуn al portaaviones, asн como mбs garra para combatir barcos enemigos a grandes distancias. ;Flugzeugtrдgerstaffeln reprдsentieren alle Flugzeuge, die auf den Trдgern eingesetzt werden. Sie bestehen in der Regel aus Jдgern, Torpedo- und Sturzkampfbombern, welche den Trдger schьtzen und feindliche Schiffe auf groЯe Distanz angreifen kцnnen.;CAG, czyli lotnicze grupy pokіadowe, s№ zespoіami samolotуw stacjonuj№cych na lotniskowcach. S№ to zwykle formacje zіoїone z myњliwcуw, bombowcуw okrкtowych i samolotуw pionowego startu i l№dowania, wykorzystywanych zarуwno do obrony samego lotniskowca, jak i do atakуw przeciwko odlegіym celom.;;Авиационная ударная группа это комплект самолетов, размещенных на авианосце. Обычно представляет собой смесь истребителей, торпедных и пикирующих бомбардировщиков, обеспечивающие защиту авианосца и позволяющие наносить удары по вражеским кораблям на больших дистанциях.;;;X
#########################################;;;;;;;;;;;X
######## UNIT MODELS              #######;;;;;;;;;;;X
#########################################;;;;;;;;;;;X
MODEL_0_0;Infantry 1870;Infanterie ‘70;Fanteria 1870;Infanterнa del 70;Infanterie 1870;Piechota '70;;Пехота 1870-го;;;X
MODEL_0_1;Infantry 1897;Infanterie ‘97;Fanteria 1897;Infanterнa del 97;Infanterie 1897;Piechota '97;;Пехота 1897-го;;;X
MODEL_0_2;Infantry 1907;Infanterie ‘07;Fanteria '07;Infanterнa del 07;Infanterie 1907;Piechota '07;;Пехота 1907-го;;;X
MODEL_0_3;Infantry 1914;Infanterie '14;Fanteria '14;Infanterнa del 14;Infanterie 1914;Piechota '14;;Пехота 1914-го;;;X
MODEL_0_4;Infantry 1916;Infanterie ‘16;Fanteria '16;Infanterнa del 16;Infanterie 1916;Piechota '16;;Пехота 1916-го;;;X
MODEL_0_5;Infantry 1918;Infanterie ‘18;Fanteria '18;Infanterнa del 18;Infanterie 1918;Piechota '18;;Пехота 1918-го;;;X
MODEL_0_6;Infantry 1921;Infanterie '21;Fanteria '21;Infanterнa del 21;Infanterie 1921;Piechota '21;;Пехота 1921-го;;;X
MODEL_0_7;Infantry 1926;Infanterie ‘26;Fanteria '26;Infanterнa del 26;Infanterie 1926;Piechota '26;;Пехота 1926-го;;;X
MODEL_0_8;Infantry 1931;Infanterie ‘31;Fanteria '31;Infanterнa del 31;Infanterie 1931;Piechota '31;;Пехота 1931-го;;;X
MODEL_0_9;Infantry 1936;Infanterie ‘36;Fanteria '36;Infanterнa del 36;Infanterie 1936;Piechota '36;;Пехота 1936-го;;;X
MODEL_0_10;Infantry 1939;Infanterie ‘39;Fanteria '39;Infanterнa del 39;Infanterie 1939;Piechota '39;;Пехота 1939-го;;;X
MODEL_0_11;Infantry 1942;Infanterie ‘42;Fanteria '42;Infanterнa del 42;Infanterie 1942;Piechota '42;;Пехота 1942-го;;;X
MODEL_0_12;Infantry 1945;Infanterie '45;Fanteria '45;Infanterнa del 45;Infanterie 1945;Piechota '45;;Пехота 1945-го;;;X
MODEL_0_13;Infantry 1948;Infanterie '48;Fanteria '48;Infanterнa del 48;Infanterie 1948;Piechota '48;;Пехота 1948-го;;;X
