# ;HEARTS OF IRON! Doomsday;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;X
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;X
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;X
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;X
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;X
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;X
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;X
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost column while still having the string names/comments and the English original text in the left and middle column;;;;;;;;;;;X
##### CAREFULLY read the instructions in cells B18 ? B36;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;=====================;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;2) '%d' is for indicating where another integer value is inserted, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places. ('%.1f' is used in exactly the same way but for non-integer values ?  '%c%d' is used for values that are displayed with a '+' or '-' sign in front, DO NOT CHANGE, ADD, OR REMOVE!);;;;;;;;;;X
##;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;X
##;4) The characters '#' (hashmark), semicolon, '%' (percentage sign), '?' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes ? this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;X
##;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;8) No formatting can be done in this file. To change the colour of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;§W = white text;;;;;;;;;;X
##;§Y = orange text;;;;;;;;;;X
##;Note that the colour change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a colour change, put the code in front of each of them to be on the safe side. If only one word should have a colour change, make sure to reset the colour after the word.;;;;;;;;;;X
##;9) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string) ? however you will notice once the translation is inserted that space IS limited in quite a few areas? so be brief, and try not to use words that are considerably longer than the English original.;;;;;;;;;;X
##;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not  exported into the actual text database file);;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
#LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#########################################;;;;;;;;;;;X
######### GENERAL TEXT STRINGS #########;;;;;;;;;;;X
#########################################;;;;;;;;;;;X
##;;;;;;;;;;;X
SPY_DEFENSE_INTELLIGENCE_FOUNDING_LINE0;This will increase the efficiency of our intelligence agency's ability, to protect our country from enemy intelligence operations and conduct our own intelligence operations abroad.;Ceci augmentera l'efficacité de nos services de renseignement à protéger notre pays contre les opérations de renseignement ennemies et à conduire nos propres opérations de renseignement à l'étranger.;Ciò aumenterà l'efficienza ed il costo quotidiano dei nostri servizi segreti.;Esto aumentará la eficacia de nuestra capacidad de la agencia de inteligencia, de proteger nuestro país contra las operaciones enemigas de la inteligencia y de conducir nuestras propias operaciones de la inteligencia al extranjero.;Dies erhöht die Fähigkeit unseres Geheimdienstes beim Schutz unseres Landes vor feindlichen Spionageoperationen und bei der Durchführung eigener Geheimdienstoperationen im Ausland.;This will increase the efficiency of our intelligence agency's ability, to protect our country from enemy intelligence operations and conduct our own intelligence operations abroad.;;;;;X
#;;;;;;;;;;;x
SPY_DISRUPT_TECHTEAM;Sabotage Techteam;Sabotage d'équipe de recherche;Sabotaggio di un gruppo di ricerca;Sabotear equipo técnico;Forschungsteam behindern;Sabotuj zespó³ naukowy;;;;;X
SPY_DISRUPT_TECHTEAM_ROLL;Attempts to delay one of their techteams with their current project.;Essayer de ralentir une de leur équipes de recherche;Tentativi di ritardare uno dei loro gruppi di ricerca.;Intentar el sabotaje del proyecto actual de uno de sus equipos técnicos.;Versucht eines ihrer Forschungsteams zu behindern.;Próby opóŸnienia zespo³u naukowego pracuj¹cego nad danym projektem.;;;;;X
SPY_DISRUPT_TECHTEAM_TITLE;Sabotage Techteam;Sabotage d'équipe de recherche;Sabotaggio di un gruppo di ricerca;Sabotear equipo técnico;Forschungsteam behindern;Sabotuj zespó³ naukowy;;;;;X
#;;;;;;;;;;;x
SPY_FOUND_PARTISANS;Fund partisans;Financer les rebelles;Sostegno ai partigiani;Financiar partisanos;Partisanen finanzieren;Finans. partyz.;;;;;X
SPY_FOUND_PARTISANS_ROLL;Support the troublemakers in their ranks…;Soutenir leur rebelles;Finanziare i ribelli…;Apoyar a los disidentes en sus filas...;Unterstützt Unruhestifter in deren Reihen.;Wesprzyj szeregi buntowników;;;;;X
SPY_FOUND_PARTISANS_TITLE;Fund partisans;Financer les rebelles;Finanziare i partigiani;Financiar partisanos;Partisanen finanzieren;Wspieraj finansowo partyzantów;;;;;X
SPY_FOUND_PARTISANS_LINE0;Please select the area in which to fund partisans.;Choisissez la région dans laquelle vous voulez financer les rebelles.;Selezionare la regione dove volete finanziare i partigiani.;Selecciona el área en el que deseas financiar los partisanos.;Bitte wählen sie das Gebiet aus, in dem Sie Partisanen finanzieren wollen.;Wybierz obszar w którym chcesz finansowaæ partyzantów;;;;;x
#;;;;;;;;;;;x
SPY_MASSMEDIA;Global manipulation;Manipuler l'opinion globale;Manipolazione globale;Manipulación global;Weltmeinung beeinflussen;Œwiatowa manipulacja;;;;;X
SPY_MASSMEDIA_ROLL;Attempts to influence the world opinion against our enemies.;Essayer de influencer l'opinion globale contre le cible;Tentativi di influenzare l'opinione mondiale contro i nostri nemici.;Intentar que la opinión mundial se ponga contra nuestros enemigos.;Versucht die Weltmeinung gegen unsere Feinde zu beinflussen.;Próby wp³yniêcia na œwiatow¹ opiniê na temat naszych przeciwników.;;;;;X
SPY_MASSMEDIA_TITLE;Global manipulation;Manipuler l'opinion globale;Manipolazione globale;Manipulación global;Weltmeinung beeinflussen;Œwiatowa manipulacja;;;;;X
SPY_MASSMEDIA_LINE0;This action will increase the belligerence of the target country.;Cette action peut augmenter la belligérance du cible;Questa azione aumentera' la belligeranza del paese bersaglio.;Esta acción puede incrementar la beligerancia en el país objetivo.;Dies Aktion erhöht die Aggressivität der Zielnation.;To dzia³anie zwiêkszy agresywnoœæ wybranego kraju.;;;;;X
#;;;;;;;;;;;x
SPY_SABOTAGE_INDUSTRY;Sabotage industry;Sabotage industriel;Sabotaggio industriale;Sabotear industria;Produktion sabotieren;Sabotuj przemys³;;;;;X
SPY_SABOTAGE_INDUSTRY_ROLL;Attempt to delay their production;Essayer de ralentir leur production;Tentare di ritardare la loro produzione;Intentar sabotear su producción;Versucht ihre Militärproduktion zu behindern.;Próba opóŸnienia produkcji;;;;;X
SPY_SABOTAGE_INDUSTRY_TITLE;Sabotage production;Sabotage de la production;Sabotaggio della produzione;Sabotear producción;Produktion sabotieren;Sabota¿ produkcji;;;;;X
SPY_SABOTAGE_INDUSTRY_LINE0;This may slow down your enemy's production by sabotaging factories and production centers.  ;Cela ralentira la production de votre ennemi;Questo potra' rallentare la produzione del nemico sabotando alcune industrie.;Con ello puedes ralentizar la producción enemiga saboteando fábricas y centros de producción.;Dies wird die Produktion im Feindesland verzögern.;To mo¿e spowolniæ produkcjê nieprzyjaciela poprzez sabota¿ fabryk i centrów produkcyjnych.;;;;;X
#;;;;;;;;;;;x
SPY_STEAL_TECH;Steal blueprint;Voler technologie;Rubare un progetto;Robar planos;Blaupause stehlen;Ukradnij plany;;;;;X
SPY_STEAL_TECH_ROLL;Attempt to steal a blueprint.;Essayer de voler des plans;Tentare di rubare un progetto.;Intentar un robo de planos.;Versucht eine Blaupause zu stehlen.;Próba kradzie¿y planów;;;;;X
SPY_STEAL_TECH_TITLE;Steal blueprint;Vol de plans;Rubare un progetto;Robar planos;Blaupause stehlen;Ukradnij plany;;;;;X
SPY_STEAL_TECH_LINE0;This action may give you a random blueprint for a technology the enemy has researched.;Cette action peut vous donner un plan aléatoire.;Questa azione puo' portare all'acquisizione di un progetto a caso tra quelli ricercati dal nemico.;Con esta acción puedes conseguir unos planos al azar de una tecnología que el enemigo haya investigado.;Diese Aktion kann zum Diebstahl einer Blaupause vom Feind führen.;To dzia³anie mo¿e daæ ci plany opracowanej przez nieprzyjaciela technologii.;;;;;X
SPY_STEAL_TECH_LINE1;This will help speed up your research.;Les plans accélèreront votre recherche.;Questo velocizzera' la tua ricerca.;Ello te permitirá acelerar tu investigación.;Blaupausen beschleunigen ihre Forschung.;To pomo¿e przyspieszyæ twoje badania naukowe.;;;;;X
#;;;;;;;;;;;x
SPY_SMEAR_CAMPAIGN;Smear campaign;Campagne de diffamation;Campagna di diffamazione;Campaña de difamación;Hetzkampagne inszenieren;Kamp. oczern.;;;;;X
SPY_SMEAR_CAMPAIGN_ROLL;Start a smear campaign in their country…;Commencer une campagne de diffamation;Iniziare una campagna di diffamazione nel loro paese…;Iniciar una campaña de difamación en su país...;Beginnt mit der Inszenierung einer Hetzkampagne.;Rozpocznij kampaniê oczerniaj¹c¹ w ich kraju…;;;;;X
SPY_SMEAR_CAMPAIGN_TITLE;Smear campaign;Campagne de diffamation;Campagna di diffamazione;Campaña de difamación;Inszenierung einer Hetzkampagne;Kampania oczerniaj¹ca;;;;;X
SPY_SMEAR_CAMPAIGN_LINE0;This action may increase the dissent in the targeted country.;Cette action augmentera l'hostilité dans le pays ciblé;Questa azione potra' aumentare il dissenso nel paese bersaglio.;Esta acción puede incrementar la disensión en el país objetivo.;Dies wird die Unruhe im Feindesland erhöhen.;To dzia³anie mo¿e zwiêkszyæ niezadowolenie w wybranym pañstwie.;;;;;X
#;;;;;;;;;;;x
SPY_NUCLEAR_SABOTAGE;Nuclear sabotage;Sabotage nucléaire;Sabotaggio nucleare;Sabotaje nuclear;Atomprogramm sabotieren;Sab. prog. atom.;;;;;X
SPY_NUCLEAR_SABOTAGE_ROLL;Attempt to destroy a NUKE;Essayer de détruire un missile nucléaire;Tentare di distruggere un missile nucleare;Intentar destruir un arma atómica.;Versucht eine ihrer Nuklearraketen zu zerstören.;Próba zniszczenia ³adunku nuklearnego;;;;;X
SPY_NUCLEAR_SABOTAGE_TITLE;Nuclear sabotage;Sabotage nucléaire;Sabotaggio nucleare;Sabotaje nuclear;Atomprogramm sabotieren;Sabotuj program atomowy;;;;;X
SPY_NUCLEAR_SABOTAGE_LINE0;This action may destroy a Nuke.;Cette action pourrait détruire un missile nucléaire;Questa azione puo' distruggere una bomba nucleare.;Con esta acción puedes destruir un arma atómica.;Diese Aktion kann eine Nuklearrakete zerstören.;To dzia³anie mo¿e zniszczyæ broñ atomow¹.;;;;;X
SPY_NUCLEAR_SABOTAGE_LINE1;;;;;;;;;;;X
SPY_NUCLEAR_SABOTAGE_LINE2;;;;;;;;;;;X
#;;;;;;;;;;;x
SPY_LEADER_ASSASSINATION;Assassinate Leader;Assassinat d'un officier;Assassinare un ufficiale;Asesinar a un líder;Kommandeur ermorden;Zam. przywódcê;;;;;X
SPY_LEADER_ASSASSINATION_TITLE;Assassinate Leader;Assassinat d'un officier;Assassinare un ufficiale;Asesinar a un líder;Ermordung eines Kommandeurs;Zamorduj przywódcê;;;;;X
SPY_TRAIN_PARTISANS;;;;;;;;;;;X
SPY_TRAIN_PARTISANS_TITLE;Train partisans;Entraîner les rebelles;Addestrare i partigiani;Entrenar partisanos ;Partisanen ausbilden;Trenuj partyzantów ;;;;;X
SPY_DESTROY_AA;Destroy AA;Détruire installation AA;Distruzione batterie antiaeree;Destruir AA;Flugabwehr zerstören;Zniszcz p-lot;;;;;X
SPY_DESTROY_AA_TITLE;Destroy AA;Détruire installation AA;Distruzione batterie antiaeree;Destruir AA;Flugabwehr zerstören;Zniszcz p-lot;;;;;X
SPY_DESTROY_FLEET_BASE_TITLE;Destroy fleet base;Détruire base navale;Distruzione base navale;Destruir base naval;Marinestützpunkt zerstören;Zniszcz bazê floty;;;;;X
SPY_DESTROY_FLEET_BASE;Destroy fleet base;Détruire base navale;Distruzione base navale;Destruir base naval;Marinestützpunkt zerstören;Zniszcz bazê floty;;;;;X
SPY_DESTROY_AIR_BASE;Destroy air base;Détruire base aérienne;Distruzione base aerea;Destruir base aérea;Fliegerhorst zerstören;Zniszcz bazê lotnicz¹;;;;;X
SPY_DESTROY_AIR_BASE_TITLE;Destroy air base;Détruire base aérienne;Distruzione base aerea;Destruir base aérea;Fliegerhorst zerstören;Zniszcz bazê lotn.;;;;;X
#;;;;;;;;;;;x
SPY_FAILUER;A failure could lead to;Un échec pourrait conduire à;Un fallimento potrebbe condurre a ;Un fracaso podría conllevar;Die Folgen eines Fehlschlages wären möglicherweise;Pora¿ka mo¿e prowadziæ do:;;;;;X
SPY_FAILUER_LOST_OF_SPIES;Loss of spies;la perte d'un espion;perdite di spie.;la pérdida de espías.;Verlust von Spionen;Utraty szpiegów;;;;;X
SPY_FAILUER_DAMAGE_RELATION;Damage relations with the country.;une chute des relations avec le pays.;danneggiare le relazioni con questo paese.;que las relaciones con el país se vean dañadas.;Schaden an den Beziehungen zu der Nation;Pogorszenia stosunków;;;;;X
SPY_FAILUER_BELLIGERENCE_INCREASE;Your belligerence could increase.;l'augmentation de notre belligérance;un aumento di belligeranza.;que tu beligerancia incremente.;eine Erhöhung unserer Aggressivität;Wzrostu agresywnoœci;;;;;X
SPY_FOUND;They have found out about our attempt, our relations with them will be affected.;Ils sachent tout sur notre tentative et nos relations avec eux ont décline.;Hanno scoperto le nostre intenzioni e quindi le nostre relazioni ne soffriranno.;Han descubierto nuestro intento y nuestras relaciones con ellos se resentirán.;Der Feind weiß über unsere Aktion Bescheid, wodurch unsere diplomatischen Beziehungen beeinträchtigt wurden.;Dowiedzieli siê o naszych dzia³aniach, a wiêc nasze stosunki z nimi siê pogorsz¹.;;;;;X
SPY_FOUND3;Relations between %s and %s have been damaged due to a diplomatic incident.;Relations entre %s et %s ont décliné à cause d'un incident diplomatique.;Le relazioni tra %s e %s si sono deteriorate a causa di un incidente diplomatico.;Las relaciones entre %s y %s han sufrido daños debido a un incidente diplomático.;Die Beziehungen zwischen %s und %s wurden durch einen diplomatischen Zwischenfall beeinträchtigt.;Relacje miêdzy: %s i: %s zosta³y pogorszone w wyniku incydentu dyplomatycznego.;;;;;X
SPY_FOUND2;Relations between %s and us has been damaged due to a diplomatic incident.;Relations entre %s et %s ont décliné à cause d'un incident diplomatique.;Le relazioni tra %s e %s si sono deteriorate a causa di un incidente diplomatico.;Las relaciones entre %s y %s han sufrido daños debido a un incidente diplomático.;Die Beziehungen zwischen %s und %s wurden durch einen diplomatischen Zwischenfall beeinträchtigt.;Relacje miêdzy: %s i: %s zosta³y pogorszone w wyniku incydentu dyplomatycznego.;;;;;X
#;;;;;;;;;;;x
SPY3DNUCS_SETUP;When somebody has destroyed a nuke;Quand quelqu'un a détruit une missile nucléaire;Quando qualcuno ha distrutto una bomba nucleare;Cuando alguien destruya un arma atómica;Wenn die Zerstörung einer Nuklearrakete einer anderen Nation gelang;Kiedy ktoœ zniszczy³ bombê atomow¹;;;;;X
SPY3DNUCS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3DNUCS_1;A spy from %s has succeeded to destroy a nuclear missile ;Un espion %s a détruit un missile nucléaire;Una spia %s e' riuscita a distruggere un missile nucleare;Un espía %s ha conseguido destruir un misil nuclear;%s gelang die Zerstörung einer Nuklearrakete;Szpiegowi %s uda³o siê zniszczyæ ³adunek atomowy;;;;;X
SPY3DNUCS_2;in;de;in;en;in;w:;;;;;X
SPY3DNUCS_3;%s;%s;%s;%s;%s;%s;;;;;X
SPY3DNUCS_4;%s;%s;%s;%s;%s;%s;;;;;X
SPY3DNUCS_5;;;;;;;;;;;X
SPY3DNUCS_6;;;;;;;;;;;X
SPY3DNUCS_LOG;%s has destroyed a nuclear missile in %s. %s;%s a détruit un missile nucléaire de %s. %s;%s ha distrutto un missile nucleare in %s. %s;%s ha destruido un misil nuclear en %s. %s;%s gelang die Zerstörung einer Nuklearrakete in %s. %s;%s niszcz. ³ad. atomowy w: %s. %s;;;;;X
SPY3DNUCS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3DNUCF_SETUP;When somebody failed to destroy a nuke;Quand quelqu'un a échoué de détruire une arme nucléaire;Quando qualcuno non e' riuscito a distruggere una bomba nucleare;Cuando alguien no consiga destruir un arma atómica;Wenn die Zerstörung einer Nuklearrakete einer anderen Nation misslang;Kiedy komuœ nie uda³o siê zniszczyæ bomby atomowej;;;;;X
SPY3DNUCF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3DNUCF_1;A spy from %s has failed to destroy a nuclear missile;Un espion %s a échoué de détruire un missile nucléaire;Una spia %s non e' riuscita a distruggere un missile nucleare;Un espía %s no ha conseguido destruir un misil nuclear ;%s misslang die Zerstörung einer Nuklearrakete ;Szpiegowi %s nie uda³o siê zniszczyæ ³adunku atomowego ;;;;;X
SPY3DNUCF_2;in;en;in;en;in;w:;;;;;X
SPY3DNUCF_3;%s;%s;%s;%s;%s;%s;;;;;X
SPY3DNUCF_4;%s;%s;%s;%s;%s;%s;;;;;X
SPY3DNUCF_5;;;;;;;;;;;X
SPY3DNUCF_6;;;;;;;;;;;X
SPY3DNUCF_LOG;%s failed to destroy a nuclear missile in %s. %s;%s a échoué de détruire un missile nucléaire de %s. %s;%s non e' riuscita a distruggere un missile nucleare in %s. %s;%s no ha conseguido destruir un misil nuclear en %s. %s;%s misslang die Zerstörung einer Nuklearrakete in %s. %s;%s nie zniszcz. ³adunku atomowego w: %s. %s;;;;;X
SPY3DNUCF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3COUF_SETUP;When others counter espionage fails;Quand quelqu'un a échoué avec contre-espionnage;Quando il controspionaggio fallisce;Cuando el contraespionaje falle;Wenn Gegenspionage einer anderen Nation fehlschlug;Kiedy kontrwywiad zawiedzie;;;;;X
SPY3COUF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU ;;;;;X
SPY3COUF_1;%s failed to find and kill a spy;%s a échoué de trouver des espions.;%s non e' riuscito a trovare ed uccidere una spia;%s no ha conseguido encontrar y matar a un espía.;%s misslang;%s: Nie uda³o siê odnaleŸæ i zabiæ szpiega.;;;;;X
SPY3COUF_2;;;;;das Auffinden von Spionen in den eigenen Reihen.;;;;;;X
SPY3COUF_3;;;;;;;;;;;X
SPY3COUF_4;;;;;;;;;;;X
SPY3COUF_5;;;;;;;;;;;X
SPY3COUF_6;;;;;;;;;;;X
SPY3COUF_LOG;%s failed to find any spies.;%s a échoué de trouver des espions.;%s non e' riuscito a trovare nessuna spia.;%s no ha conseguido encontrar espía alguno.;%s misslang das Auffinden von Spionen in den eigenen Reihen.;%s: Nie znaleziono ¿adnych szpiegów.;;;;;X
SPY3COUF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3COUS_SETUP;When others counter espionage succeeds;Quand contre-espionnage réussit;Quando il controspionaggio riesce;Cuando el contraespionaje tenga éxito;Wenn Gegenspionage einer anderen Nation erfolgreich war;Kiedy kontrwywiad odniesie sukces;;;;;X
SPY3COUS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3COUS_1;%s has found and killed a spy;%s a tué un espion;%s ha trovato ed ucciso una spia;%s ha encontrado y matado a un espía;%s gelang das von Spionen;%s: Odnaleziono i zabito szpiega;;;;;X
SPY3COUS_2;from;de;da;de;aus;z:;;;;;X
SPY3COUS_3;%s;%s;%s;%s;%s;%s;;;;;X
SPY3COUS_4;;;;;gefunden und hingerichtet;;;;;;X
SPY3COUS_5;;;;;;;;;;;X
SPY3COUS_6;;;;;;;;;;;X
SPY3COUS_LOG;%s has found and killed a spy from %s.;%s a tué un espion de %s.;%s ha trovato ed ucciso una spia da %s.;%s ha encontrado y matado a un espía de %s.;%s gelang das Auffinden eines Spions aus %s. Er wurde bereits hingerichtet.;%s: Znaleziono i zabito szpiega z: %s.;;;;;X
SPY3COUS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3SMF_SETUP;When others fails with a smear campaign;Quand quelqu'un a échoué avec une campagne de diffamation;Quando una campagna diffamatoria fallisce;Cuando fracase una campaña de difamación;Wenn die Inszenierung Hetzkampagne durch eine andere Nation fehlschlägt;Kiedy zawiedzie kampania oczerniaj¹ca ;;;;;X
SPY3SMF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3SMF_1;%s has failed with a smear campaign;Nous avons échoué avec une campagne de diffamation;La campagna diffamatoria di %s e' fallita;%s ha fallado una campaña de difamación;%s misslang die Inszenierung einer Hetzkampagne ;%s: Nie uda³a siê kampania oczerniaj¹ca;;;;;X
SPY3SMF_2;in;contre;in;en;gegen;w:;;;;;X
SPY3SMF_3;%s;%s;%s;%s;%s.;%s;;;;;X
SPY3SMF_4;%s;%s;%s;%s;%s;%s;;;;;X
SPY3SMF_5;;;;;;;;;;;X
SPY3SMF_6;;;;;;;;;;;X
SPY3SMF_LOG;%s has failed with a smear campaign in %s. %s;Nous avons échoué avec une campagne de diffamation en %s. %s;La campagna diffamatoria di %s in %s e' fallita. %s;%s ha fallado una campaña de difamación en %s. %s;%s misslang die Inszenierung einer Hetzkampagne gegen %s. %s;%s: Nie uda³a siê kampania oczerniaj¹ca w: %s. %s;;;;;X
SPY3SMF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3SMS_SETUP;When others succeed with a smear campaign;Quand quelqu'un a initié une campagne de diffamation;Quando ad altri e' riuscita una campagna diffamatoria;Cuando otros consigan una campaña de difamación;Wenn die Inszenierung einer Hetzkampagne einer anderen Nation gelang;Kiedy innym uda siê kampania oczerniaj¹ca;;;;;X
SPY3SMS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3SMS_1;%s has succeeded with a smear campaign;%s a initié une campagne de diffamation;La campagna diffamatoria di %s e' riuscita;%s ha conseguido una campaña de difamación;%s gelang die Inszenierung einer Hetzkampagne ;%s: Przeprowadzono kampaniê oczerniaj¹c¹;;;;;X
SPY3SMS_2;in;contre;in;en;gegen;w:;;;;;X
SPY3SMS_3;%s;%s;%s;%s;%s.;%s;;;;;X
SPY3SMS_4;%s;%s;%s;%s;%s;%s;;;;;X
SPY3SMS_5;;;;;;;;;;;X
SPY3SMS_6;;;;;;;;;;;X
SPY3SMS_LOG;%s has succeeded with a smear campaign in %s. %s;%s a initié une campagne de diffamation contre %s. %s;La campagna diffamatoria di %s in %s e' riuscita. %s;%s ha conseguido una campaña de difamación en %s. %s;%s gelang die Inszenierung einer Hetzkampagne gegen %s. %s;%s: Uda³o siê przeprowadziæ kampaniê oczerniaj¹c¹ w: %s. %s;;;;;X
SPY3SMS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3MASSF_SETUP;When others failed to influence the global opinion;Quand quelqu'un a échoué de d'influencer l'opinion globale;Quando altri non riescono ad influenzare l'opinione generale;Cuando otros no consigan influir en la opinión mundial;Wenn die Beeinflussung der Weltmeinung einer anderen Nation misslang;Kiedy innym nie uda siê wp³yn¹c na œwiatowe pogl¹dy;;;;;X
SPY3MASSF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3MASSF_1;%s has failed to manipulate the global opinion;%s a échoué de manipuler opinion globale;%s non e' riuscito ad influenzare l'opinione generale;%s no ha conseguido manipular la opinión que el mundo tiene;%s misslang die Beeinflussung der Weltmeinung;%s: Nie uda³o siê zmanipulowaæ œwiatowych pogl¹dów:;;;;;X
SPY3MASSF_2;about;sur;su;de;über;na temat:;;;;;X
SPY3MASSF_3;%s;%s;%s;%s;%s.;%s;;;;;X
SPY3MASSF_4;%s;%s;%s;%s;%s;%s;;;;;X
SPY3MASSF_5;;;;;;;;;;;X
SPY3MASSF_6;;;;;;;;;;;X
SPY3MASSF_LOG;%s has failed to manipulate the global opinion about %s. %s;%s a échoué de manipuler opinion globale sur %s. %s;%s non e' riuscito ad influenzare l'opinione generale su %s. %s;%s no ha conseguido manipular la opinión que el mundo tiene de %s. %s;%s misslang die Beeinflussung der Weltmeinung über %s. %s;%s: Nie uda³o siê zmanipulowaæ œwiatowych pogl¹dów na temat: %s. %s;;;;;X
SPY3MASSF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3MASSS_SETUP;When others successfully influence global opinion;Quand autres manipulent opinion globale;Quando altri riescono ad influenzare l'opinione generale;Cuando otros consigan influir en la opinión mundial;Wenn die Beeinflussung der Weltmeinung einer anderen Nation gelang;Kiedy innym uda siê wp³yn¹æ na œwiatowe pogl¹dy;;;;;X
